455616242900.97,-0.92138333709291,2.75310189749380,0.32286101253299,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242910.98,-0.87639467600722,2.75031287515500,0.31074272653484,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242920.99,-0.83115195079631,2.74627877646280,0.29594334047462,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242931.00,-0.78783800826074,2.74284502954740,0.27880133313541,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242941.01,-0.74875933770277,2.74096398875500,0.26048529379510,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242951.02,-0.71687798809419,2.74153197758890,0.24284210552627,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242961.03,-0.69580750734244,2.74556852278330,0.22790022839641,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242971.04,-0.69095967930448,2.75242667469600,0.21856670184288,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242981.05,-0.70941945291283,2.76219894863390,0.21856220910404,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616242991.06,-0.75620060749007,2.77301849597610,0.23060216957878,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243001.07,-0.83398718053996,2.78371608560890,0.25567663401835,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243011.08,-0.93668238848274,2.79558937099780,0.29201971641184,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243021.09,-1.05223796743730,2.81114750888580,0.33476614686118,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243031.10,-1.16759406272140,2.83224465065290,0.37867361669673,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243041.11,-1.26623679925320,2.85633509189470,0.41640874174398,0,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243051.12,-1.32767911455120,2.87461469791740,0.43967236847932,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243061.13,-1.33413962041890,2.87594148384540,0.44358375894328,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243071.16,-1.28950653171970,2.85726118926750,0.42978506199176,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243081.16,-1.21935218321200,2.82985510355400,0.40456807285543,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243091.16,-1.15054254460160,2.80562673239320,0.37660589394636,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243101.16,-1.10592792285570,2.78916986942950,0.35480407900737,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243111.17,-1.10294713521690,2.78224704468610,0.34592877087290,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243121.18,-1.14198686559160,2.78649579884810,0.35146554400118,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243131.20,-1.20715153514130,2.80154847658100,0.36701069970790,0.5,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243141.21,-1.27758539942680,2.82401361833430,0.38493594041360,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243151.22,-1.32998503433870,2.84717375193260,0.39683148291628,1,2,4,3.2,32,37,44,7,4.1,5,7,13,167
455616243161.23,-1.34492067255000,2.86291087265140,0.39679293326983,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243171.24,-1.31923443882270,2.86780479612080,0.38474748246482,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243181.25,-1.26816284355640,2.86677015838320,0.36506617163079,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243191.27,-1.21266437211190,2.86673054204300,0.34425227228318,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243201.27,-1.16713883893000,2.86924833358350,0.32898534106414,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243211.28,-1.14293525159530,2.87129095869660,0.32418245045716,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243221.29,-1.14967368465700,2.87176579368770,0.33200162575362,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243231.30,-1.18378707874580,2.87173729174060,0.35006992602854,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243241.31,-1.22992869502900,2.87106608400030,0.37259640479547,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243251.32,-1.26758025884010,2.86864551135020,0.39246472622042,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243261.32,-1.27605383741720,2.86097931543900,0.40328723626375,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243271.34,-1.24752434643170,2.84524724741440,0.40237567379627,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243281.34,-1.19406454890270,2.82604263825720,0.39277633886063,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243291.35,-1.13654938219560,2.81131231084550,0.38057180507491,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243301.38,-1.09179411028510,2.80372402445040,0.37233143563326,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243311.37,-1.06934040332690,2.80008567201090,0.37261602496174,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243321.38,-1.07060321653210,2.79689145256360,0.38229773663782,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243331.40,-1.08778343449680,2.79334120293860,0.39847684638554,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243341.42,-1.11237733088730,2.79020628017590,0.41707379856083,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243351.43,-1.13795671299570,2.78949425497250,0.43455460291385,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243361.44,-1.15654997446520,2.79250805918660,0.44637599685539,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243371.45,-1.16160595434270,2.79790240376950,0.44845950089233,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243381.45,-1.15335966741510,2.80536709879470,0.44043293242413,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243391.45,-1.13537310557660,2.81583014223010,0.42508940342268,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243401.48,-1.11432707367500,2.82947317721120,0.40686689299334,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243411.48,-1.09750040913420,2.84623311641430,0.39094940542826,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243421.49,-1.08925852723900,2.86346589289260,0.38150424489015,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243431.51,-1.09229539827170,2.87634859009770,0.38065642776115,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243441.51,-1.10646262473180,2.88130364273900,0.38829720261118,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243451.54,-1.12668796601810,2.87718152331750,0.40183460789577,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243461.55,-1.14729933043710,2.86572898463190,0.41877713586655,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243471.56,-1.16312532349500,2.85008959219710,0.43719442932227,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243481.55,-1.17252740347920,2.83283581682190,0.45531297914744,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243491.57,-1.17585048937700,2.81553258964820,0.47140410291873,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243501.57,-1.17058655928170,2.79916877289310,0.48185841492065,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243511.57,-1.15433868516460,2.78414486040480,0.48220138436946,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243521.60,-1.12942356551340,2.77214873895280,0.47133088194054,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243531.60,-1.10192628770250,2.76595864838890,0.45202337286802,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243541.60,-1.07849267773960,2.76796285466660,0.42890028845273,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243551.63,-1.06153645462890,2.77971472746710,0.40550960743921,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243561.64,-1.05069817875560,2.80126198510190,0.38369218861554,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243571.65,-1.04158416140720,2.82769952598860,0.36500045134183,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243581.66,-1.02865216365640,2.85098154014280,0.35253595579379,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243591.66,-1.00953340125160,2.86475487543940,0.34882181718838,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243601.68,-0.98732364513132,2.86713450468370,0.35359575835361,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243611.69,-0.96638550528517,2.86078186870060,0.36383601500347,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243621.70,-0.94790563638776,2.85005890594590,0.37542894229718,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243631.71,-0.92877845109934,2.83659454574480,0.38518976944632,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243641.72,-0.90422541224038,2.82003000850420,0.39053820415014,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243651.73,-0.87261169568741,2.80199486722710,0.38923070034255,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243661.73,-0.83826993432762,2.78638647870210,0.38104140109081,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243671.75,-0.80871488137059,2.77664135142300,0.36703564317280,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243681.75,-0.78807998726102,2.77353657251410,0.34928415252107,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243691.77,-0.78131107263194,2.77778398787070,0.33134025252502,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243701.79,-0.79186413497459,2.79073300747880,0.31717982477353,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243711.79,-0.81739943330614,2.81078041686080,0.30882430091002,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243721.80,-0.85027970763996,2.83183914598950,0.30828405472250,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243731.82,-0.88460647888178,2.84848132249640,0.31734691820094,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243741.82,-0.91975546139348,2.85950128967610,0.33354974659298,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243751.83,-0.95213510990257,2.86546599136240,0.35170579629109,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243761.84,-0.97574170899926,2.86658503141110,0.36781132815725,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243771.85,-0.98379233165189,2.86187362323730,0.37973966583805,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243781.86,-0.97209013563070,2.84973161083960,0.38637376419319,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243791.87,-0.94466696722290,2.83035564194750,0.38814274831575,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243801.88,-0.91155460821289,2.80779876786440,0.38645735020272,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243811.89,-0.88341184418271,2.78744174393910,0.38286984640997,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243821.90,-0.86869252083257,2.77394405807830,0.37872870323679,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243831.91,-0.86975168721994,2.76873850480280,0.37451769336213,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243841.92,-0.88193302687409,2.77044720522540,0.36843786375980,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243851.93,-0.90019545035937,2.77894505262470,0.35842804477922,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243861.94,-0.92205606731710,2.79505690820310,0.34437553830303,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243871.95,-0.94374480235485,2.81669274541330,0.32813001520949,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243881.96,-0.96085849812890,2.83919778520580,0.31319288364710,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243891.97,-0.97145662606795,2.85745620678960,0.30417535609694,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243901.99,-0.97562987590464,2.86732281655730,0.30503135422279,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243911.99,-0.97641454431671,2.86839871223720,0.31477922382550,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243922.00,-0.97571613972807,2.86327937277260,0.32924074009170,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243932.01,-0.97294079842751,2.85414624732700,0.34519695764928,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243942.02,-0.96576954326041,2.84134901375550,0.36119789561865,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243952.03,-0.95172401855853,2.82434937567540,0.37691701302190,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243962.04,-0.93170818794899,2.80442636399820,0.39139558625196,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243972.06,-0.91134723527421,2.78619565983550,0.40243267161899,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243982.07,-0.89789434342228,2.77475751779260,0.40841361876693,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616243992.07,-0.89448580339795,2.77258449409070,0.40871556691371,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244002.08,-0.89607963979854,2.77718804984210,0.40209982619303,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244012.09,-0.89915709227534,2.78652236317050,0.38774004962779,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244022.10,-0.90893545397883,2.80327387678520,0.36810685844990,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244032.11,-0.92726937104723,2.82921180510890,0.34645281882441,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244042.12,-0.95354834044239,2.86140206206970,0.32353998931384,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244052.13,-0.98587574558879,2.89449919154570,0.30211077450235,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244062.14,-1.02067940266170,2.92195102385720,0.28721144388717,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244072.15,-1.05342753878910,2.93886742883530,0.28338400287818,0.5,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244082.16,-1.07702730016920,2.94439089239500,0.29040937768079,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244092.17,-1.08740093146180,2.94070151133160,0.30284539714193,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244102.18,-1.08441412402130,2.93019080436760,0.31482436353949,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244112.19,-1.06791029823900,2.91447993525080,0.32384974835266,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244122.22,-1.03930167135310,2.89435563897160,0.33080941182100,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244132.22,-1.00200466025810,2.87007287308350,0.33740200471517,0,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244142.22,-0.95956245192409,2.84180626053890,0.34442691399121,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244152.22,-0.91646734389510,2.81118097455330,0.35136244574948,1,1,8,2.2,34,35,41,3,3.657,2,4,5,121
455616244162.23,-0.87814325188247,2.78234919070930,0.35674793070471,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244172.24,-0.85117982420696,2.76106761973120,0.35792833249757,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244182.26,-0.83722411140775,2.75088188862290,0.35287477610917,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244192.26,-0.83233074011487,2.75113854290520,0.34169494626624,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244202.27,-0.83631663369697,2.76318503549290,0.32552638795080,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244212.28,-0.84706029987193,2.78567276619060,0.30466232978170,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244222.29,-0.86286342429359,2.81517197900400,0.28078378922187,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244232.31,-0.88321439169805,2.84741115999400,0.25665094847410,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244242.31,-0.91156527825280,2.87776179627730,0.23623254834836,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244252.32,-0.95196943144269,2.90342079492460,0.22625479151969,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244262.34,-1.00434056746770,2.92492356417390,0.23260134786049,1,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244272.35,-1.06653248558740,2.94514517271850,0.25382753802014,1,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244282.36,-1.13346308809300,2.96621601631430,0.28328650469326,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244292.37,-1.19584755769770,2.98794403416460,0.31376940496047,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244302.38,-1.24244048827510,3.00694007112950,0.33977310957210,1,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244312.39,-1.26392942577660,3.01699557825760,0.35929231195679,1,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244322.39,-1.25580658012220,3.01291557784470,0.37330629354462,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244332.41,-1.22136469031140,2.99363336306390,0.38356290858440,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244342.42,-1.16957007792910,2.96236911818250,0.39155046863338,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244352.42,-1.10918344676230,2.92374683054970,0.39766393916373,0,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244362.44,-1.04641878579420,2.88187845957120,0.40036297514374,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
455616244372.45,-0.99048112273080,2.84136784847730,0.39766927358351,0.5,1,5,2.78,36.7,39.6,47.2,4.356,3.14,3,0,14,119.123
