-86.6516,62.146328,1.9917235
-88.11021,62.866386,2.8712149
-87.89166,62.7907,2.8782973
-87.65378,62.573936,2.8813453
-88.163864,62.03276,3.2791889
-88.520134,61.84905,3.4802678
-88.19349,61.988407,3.297388
-86.23042,63.084557,2.823959
-69.46226,64.03404,0.5421241
-74.40925,63.605408,8.1158
-89.433846,59.993805,9.725232
-93.35751,57.96128,9.886759
-94.302,58.574932,10.395732
-94.060646,58.847073,10.313578
-92.000984,59.77068,9.337759
-89.481346,58.428936,14.007512
-85.698326,58.90577,10.879975
-84.99506,57.970253,-4.0673065
-84.32771,57.44652,-15.271941
-83.94962,60.826637,-20.920835
-88.95844,58.037502,2.649445
-94.44155,55.96364,24.122927
-100.164345,57.114452,43.5508
-97.17613,57.40412,36.67098
-89.574615,55.235195,17.510397
-87.50182,51.37556,-1.3119338
-91.3826,51.9794,-11.515958
-91.96247,52.72653,-17.569374
-93.76227,51.64428,-12.473847
-92.56534,50.70491,0.5678871
-92.973885,55.549736,16.294006
-96.93804,65.886345,36.94718
-91.40387,64.34104,28.110397
-85.59212,57.761673,9.913081
-85.170746,55.07985,-8.800368
-84.01336,55.510174,-25.167418
-85.583565,56.120117,-21.826946
-89.72533,58.622993,-5.617323
-100.60252,62.42041,17.242416
-108.09914,67.685196,33.72875
-106.49791,69.09499,30.827194
-93.753876,64.009636,10.232227
-89.85344,54.519295,-6.977605
-88.841515,52.373455,-13.7974615
-95.488594,49.807266,-10.945381
-94.43466,53.206367,-8.80434
-115.63807,63.041634,27.58119
-123.54005,64.72554,43.39423
-127.92869,66.76224,50.496506
-107.12527,65.31915,27.845318
-94.12191,58.807438,8.368317
-86.20335,51.837723,-10.011824
-85.06354,55.09228,-26.241371
-89.22906,56.402874,-19.46143
-100.667595,62.78025,7.683542
-102.80676,62.397427,28.867928
-95.408585,63.30069,29.721407
-89.33595,62.21079,18.941315
-86.056015,57.678352,0.20638604
-84.37623,54.87515,-12.4723835
-83.5365,57.0519,-21.52778
-96.981804,61.21357,-0.19373614
-130.88286,65.5045,53.15073
-151.38626,69.448555,86.08684
-144.13066,74.03511,74.52344
-99.38132,68.78203,17.55482
-84.05097,59.32347,-12.373074
-77.322655,57.536053,-24.03728
-101.08562,62.881794,13.1729
-127.22783,66.30927,54.472687
-146.89523,71.987144,78.89061
-116.82503,72.63799,44.40249
-89.771675,63.48662,5.566596
-86.078575,53.464268,-11.934312
-83.845856,53.6304,-24.140585
-89.547356,55.339325,-14.503061
-106.87772,54.184944,16.185167
-112.90055,56.694168,41.087517
-116.19165,59.92697,48.394897
-95.83501,56.815052,24.070362
-90.05049,50.33956,1.0585881
-89.609955,47.911484,-8.540355
-89.00434,50.241913,-27.76679
-87.63823,52.64059,-27.100801
-90.025856,60.035175,-11.080132
-104.30198,70.11923,20.371876
-103.57499,74.24528,22.74477
-82.044876,64.00799,-13.891767
-81.07355,58.384533,-23.689531
-88.67181,59.473442,-14.72801
-105.60987,68.35952,14.802738
-141.17905,77.86825,57.829403
-108.213104,78.96287,27.827509
-78.03341,54.078697,-0.13552736
-79.86473,41.201263,-1.923298
-81.846,28.447088,-0.62183195
-89.224815,33.949028,0.6471399
-94.11591,49.57346,4.478952
-101.10998,67.919876,13.197352
-119.88337,80.71548,32.732513
-85.96742,64.95088,-16.794184
-83.72298,69.46461,-9.731424
-77.5372,65.52805,-18.92891
-74.78883,55.892338,-46.477013
-75.00751,58.596603,-41.19378
-72.08866,61.233097,-38.31752
-72.83212,62.029743,-35.112434
-83.13578,65.32445,-12.595461
-102.23182,69.00744,33.860115
